log_type;participant_id;keyboard_type;txt_file;key_limit;key_code;key_value;content;timestamp;word_time_in_s;sentence_time_in_s;words_per_minute
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;87;W;"W";2021-05-18 17:38:14.734920;NaN;NaN;102564.10256410258
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;196;ä;"Wä";2021-05-18 17:38:14.871114;NaN;NaN;176.0653789440479
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;82;r;"Wär";2021-05-18 17:38:15.022596;NaN;NaN;125.08990837164211
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre";2021-05-18 17:38:15.150350;NaN;NaN;115.5103995456591
word_finished;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre";2021-05-18 17:38:15.270697;0.535763;NaN;89.5707879803467
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre e";2021-05-18 17:38:15.799192;NaN;NaN;56.370580194196656
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;73;i;"Wäre ei";2021-05-18 17:38:15.935146;NaN;NaN;59.98275495794959
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;78;n;"Wäre ein";2021-05-18 17:38:16.039077;NaN;NaN;64.4034477312352
word_finished;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein";2021-05-18 17:38:16.150598;0.351494;NaN;59.330832962515615
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;80;P;"Wäre ein P";2021-05-18 17:38:16.503410;NaN;NaN;54.28012957119263
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;73;i;"Wäre ein Pi";2021-05-18 17:38:16.896088;NaN;NaN;49.97020295305393
word_finished;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein Pinguin";2021-05-18 17:38:17.688417;1.184893;NaN;56.8794896284652
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;86;v;"Wäre ein Pinguin v";2021-05-18 17:38:17.976277;NaN;NaN;55.530361224999766
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;73;i;"Wäre ein Pinguin vi";2021-05-18 17:38:18.208681;NaN;NaN;55.26959616636264
word_finished;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein Pinguin vielleicht";2021-05-18 17:38:18.953900;0.977617;NaN;68.26113296415437
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;68;d;"Wäre ein Pinguin vielleicht d";2021-05-18 17:38:19.153064;NaN;NaN;67.90009451693156
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;73;i;"Wäre ein Pinguin vielleicht di";2021-05-18 17:38:19.240453;NaN;NaN;69.24635990529228
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre ein Pinguin vielleicht die";2021-05-18 17:38:19.400653;NaN;NaN;69.4407235551936
word_finished;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein Pinguin vielleicht die";2021-05-18 17:38:19.496803;0.343735;NaN;68.03871066643288
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;66;b;"Wäre ein Pinguin vielleicht die b";2021-05-18 17:38:19.729100;NaN;NaN;67.27680319853144
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre ein Pinguin vielleicht die be";2021-05-18 17:38:19.856799;NaN;NaN;67.94224986855713
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;83;s;"Wäre ein Pinguin vielleicht die bes";2021-05-18 17:38:20.097399;NaN;NaN;67.13165281672293
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre ein Pinguin vielleicht die bese";2021-05-18 17:38:20.769410;NaN;NaN;61.644434899499686
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;16777219;<BACKSPACE>;"Wäre ein Pinguin vielleicht die bes";2021-05-18 17:38:21.145692;NaN;NaN;56.15445845342198
key_pressed;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;83;s;"Wäre ein Pinguin vielleicht die bess";2021-05-18 17:38:21.289658;NaN;NaN;56.75181880425749
word_finished;2;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein Pinguin vielleicht die bessere";2021-05-18 17:38:22.041749;2.312643;NaN;55.8373272532688
