log_type;participant_id;keyboard_type;txt_file;key_limit;key_code;key_value;content;timestamp;word_time_in_s;sentence_time_in_s;words_per_minute
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;71;G;"G";2021-05-18 17:53:42.697613;NaN;NaN;105263.15789473684
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;76;l;"Gl";2021-05-18 17:53:42.784867;NaN;NaN;274.68125529333673
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;220;ü;"Glü";2021-05-18 17:53:43.057165;NaN;NaN;100.09119419915923
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;67;c;"Glüc";2021-05-18 17:53:43.232901;NaN;NaN;89.65092172353897
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;75;k;"Glück";2021-05-18 17:53:43.537027;NaN;NaN;71.46830440256667
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;76;l;"Glückl";2021-05-18 17:53:43.696860;NaN;NaN;72.04567695919212
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glückli";2021-05-18 17:53:43.864965;NaN;NaN;71.95021045436559
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;67;c;"Glücklic";2021-05-18 17:53:43.970002;NaN;NaN;75.44150964747598
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;72;h;"Glücklich";2021-05-18 17:53:44.080531;NaN;NaN;78.08896067931612
word_finished;3;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich";2021-05-18 17:53:44.136600;1.438942;NaN;75.046904315197
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;83;s;"Glücklich s";2021-05-18 17:53:44.281170;NaN;NaN;75.7731226419562
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich se";2021-05-18 17:53:44.376793;NaN;NaN;78.6042271209594
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sei";2021-05-18 17:53:44.474876;NaN;NaN;81.01799105763924
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein";2021-05-18 17:53:44.535184;NaN;NaN;84.88936630088057
word_finished;3;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein";2021-05-18 17:53:44.641099;0.359941;NaN;80.26346998532105
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;72;h;"Glücklich sein h";2021-05-18 17:53:44.826000;NaN;NaN;78.92878603298753
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein he";2021-05-18 17:53:44.912402;NaN;NaN;81.26744710505037
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein hei";2021-05-18 17:53:45.024950;NaN;NaN;82.49343274937722
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;84;t;"Glücklich sein heit";2021-05-18 17:53:45.232705;NaN;NaN;80.46664342074745
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;16777219;<BACKSPACE>;"Glücklich sein hei";2021-05-18 17:53:45.760555;NaN;NaN;62.68163800178774
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;223;ß;"Glücklich sein heiß";2021-05-18 17:53:46.040672;NaN;NaN;61.01974766539642
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heiße";2021-05-18 17:53:46.160640;NaN;NaN;62.37094484185067
word_finished;3;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heiße";2021-05-18 17:53:46.248627;1.422616;NaN;60.8257775139491
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heiße e";2021-05-18 17:53:46.402459;NaN;NaN;61.539125928485056
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein heiße ei";2021-05-18 17:53:46.472784;NaN;NaN;63.57124164170612
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heiße ein";2021-05-18 17:53:46.560994;NaN;NaN;65.22579773480123
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heiße eine";2021-05-18 17:53:46.664653;NaN;NaN;66.54634549652648
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heiße einen";2021-05-18 17:53:46.808803;NaN;NaN;67.131871074701
word_finished;3;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heiße einen";2021-05-18 17:53:47.048957;0.646488;NaN;63.427031451764314
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;71;g;"Glücklich sein heiße einen g";2021-05-18 17:53:47.424894;NaN;NaN;60.921514051927964
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;85;u;"Glücklich sein heiße einen gu";2021-05-18 17:53:47.544988;NaN;NaN;61.887634747431406
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;84;t;"Glücklich sein heiße einen gut";2021-05-18 17:53:47.698073;NaN;NaN;62.39276243955701
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heiße einen gute";2021-05-18 17:53:47.792695;NaN;NaN;63.58923552000491
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heiße einen guten";2021-05-18 17:53:47.944752;NaN;NaN;64.03343154969099
word_finished;3;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heiße einen guten";2021-05-18 17:53:48.056865;0.631959;NaN;62.69398283304405
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;71;G;"Glücklich sein heiße einen guten G";2021-05-18 17:53:48.305150;NaN;NaN;62.05803710428639
key_pressed;3;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heiße einen guten Ge";2021-05-18 17:53:48.456956;NaN;NaN;62.50563201788494
