log_type;participant_id;keyboard_type;txt_file;key_limit;key_code;key_value;content;timestamp;word_time_in_s;sentence_time_in_s;words_per_minute
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;71;G;"G";2021-05-18 16:05:00.764843;NaN;NaN;90909.09090909091
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;76;l;"Gl";2021-05-18 16:05:00.965212;NaN;NaN;119.69298748709562
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;220;ü;"Glü";2021-05-18 16:05:01.428062;NaN;NaN;54.269256918199645
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;67;c;"Glüc";2021-05-18 16:05:01.652044;NaN;NaN;54.09413732247544
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;75;k;"Glück";2021-05-18 16:05:02.011900;NaN;NaN;48.10776138550352
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;76;l;"Glückl";2021-05-18 16:05:02.228888;NaN;NaN;49.17421468096179
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glückli";2021-05-18 16:05:02.483783;NaN;NaN;48.86328866220459
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;67;c;"Glücklic";2021-05-18 16:05:02.632672;NaN;NaN;51.39296344675475
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;72;h;"Glücklich";2021-05-18 16:05:02.796291;NaN;NaN;53.16028021374371
word_finished;1;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich";2021-05-18 16:05:03.195759;2.430893;NaN;44.42530317184325
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;83;s;"Glücklich s";2021-05-18 16:05:03.757363;NaN;NaN;40.098200493007376
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich se";2021-05-18 16:05:03.963312;NaN;NaN;41.26792575524994
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sei";2021-05-18 16:05:04.049114;NaN;NaN;43.843584359166634
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein";2021-05-18 16:05:04.251918;NaN;NaN;44.734774404826766
word_finished;1;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein";2021-05-18 16:05:04.427600;0.670232;NaN;42.58933317389635
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;72;h;"Glücklich sein h";2021-05-18 16:05:04.667932;NaN;NaN;43.041342234009626
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein he";2021-05-18 16:05:04.832978;NaN;NaN;44.244894507881234
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein hei";2021-05-18 16:05:04.841111;NaN;NaN;47.1003942450187
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;223;ß;"Glücklich sein heiß";2021-05-18 16:05:05.331719;NaN;NaN;44.668115898871385
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;84;t;"Glücklich sein heißt";2021-05-18 16:05:05.635666;NaN;NaN;44.34440492682763
word_finished;1;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt";2021-05-18 16:05:05.849436;1.181658;NaN;42.48019852412777
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt e";2021-05-18 16:05:06.788470;NaN;NaN;37.85010726687197
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein heißt ei";2021-05-18 16:05:06.976810;NaN;NaN;38.63429070178867
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt ein";2021-05-18 16:05:07.161015;NaN;NaN;39.397752201896594
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt eine";2021-05-18 16:05:07.193161;NaN;NaN;41.06744238502284
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einen";2021-05-18 16:05:07.360907;NaN;NaN;41.84230454072386
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einene";2021-05-18 16:05:07.392726;NaN;NaN;43.451929944625945
word_finished;1;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einene";2021-05-18 16:05:07.563375;0.774923;NaN;42.361232764825
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;71;g;"Glücklich sein heißt einene g";2021-05-18 16:05:07.681199;NaN;NaN;43.374639484454825
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;85;u;"Glücklich sein heißt einene gu";2021-05-18 16:05:08.088952;NaN;NaN;42.59827640820072
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;84;t;"Glücklich sein heißt einene gut";2021-05-18 16:05:08.259162;NaN;NaN;43.23194552561373
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einene gute";2021-05-18 16:05:08.466933;NaN;NaN;43.62373541477408
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einene guten";2021-05-18 16:05:08.657036;NaN;NaN;44.09347055525463
word_finished;1;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einene guten";2021-05-18 16:05:08.857183;1.175977;NaN;43.002950397826716
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;71;G;"Glücklich sein heißt einene guten G";2021-05-18 16:05:09.091621;NaN;NaN;43.23327232638239
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;69;e;"Glücklich sein heißt einene guten Ge";2021-05-18 16:05:09.152640;NaN;NaN;44.34945078212402
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;78;n;"Glücklich sein heißt einene guten Gen";2021-05-18 16:05:09.388322;NaN;NaN;44.5288379306846
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;73;i;"Glücklich sein heißt einene guten Geni";2021-05-18 16:05:09.619418;NaN;NaN;44.72193627914619
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;85;u;"Glücklich sein heißt einene guten Geniu";2021-05-18 16:05:09.876125;NaN;NaN;44.778950030203845
key_pressed;1;normal;marc_aurel_selbstbetrachtungen.txt;2;83;s;"Glücklich sein heißt einene guten Genius";2021-05-18 16:05:10.108035;NaN;NaN;44.951834109751395
word_finished;1;normal;marc_aurel_selbstbetrachtungen.txt;2;32; ;"Glücklich sein heißt einene guten Genius";2021-05-18 16:05:10.282169;1.190542;NaN;44.12944426845202
