log_type;participant_id;keyboard_type;txt_file;key_limit;key_code;key_value;content;timestamp;word_time_in_s;sentence_time_in_s;words_per_minute
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;87;W;"W";2021-05-18 17:48:55.296878;NaN;NaN;75471.69811320756
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;196;ä;"Wä";2021-05-18 17:48:55.423012;NaN;NaN;190.03879958824925
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;82;r;"Wär";2021-05-18 17:48:55.944336;NaN;NaN;55.58841105159376
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre";2021-05-18 17:48:56.079910;NaN;NaN;61.28702757916241
word_finished;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre";2021-05-18 17:48:56.263625;0.966745;NaN;49.64318957493019
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre e";2021-05-18 17:48:56.544371;NaN;NaN;48.09052560539961
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;73;i;"Wäre ei";2021-05-18 17:48:56.688082;NaN;NaN;51.74778131387616
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;78;n;"Wäre ein";2021-05-18 17:48:56.808290;NaN;NaN;55.57124928799336
word_finished;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein";2021-05-18 17:48:56.953534;0.409157;NaN;50.699869447836164
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;80;P;"Wäre ein P";2021-05-18 17:48:57.312792;NaN;NaN;47.61744147518833
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;73;i;"Wäre ein Pi";2021-05-18 17:48:57.552718;NaN;NaN;47.87231920553227
word_finished;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein Pinguin";2021-05-18 17:48:58.312472;0.999673;NaN;55.70759085559896
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;86;v;"Wäre ein Pinguin v";2021-05-18 17:48:58.640405;NaN;NaN;53.83288657022006
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;73;i;"Wäre ein Pinguin vi";2021-05-18 17:48:58.760749;NaN;NaN;55.42672370615407
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre ein Pinguin vie";2021-05-18 17:48:59.040095;NaN;NaN;54.49626219754574
word_finished;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein Pinguin vielleicht";2021-05-18 17:48:59.680323;1.039915;NaN;65.69945510514421
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;68;d;"Wäre ein Pinguin vielleicht d";2021-05-18 17:48:59.904287;NaN;NaN;65.11034141041588
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;73;i;"Wäre ein Pinguin vielleicht di";2021-05-18 17:49:00.025464;NaN;NaN;65.97942330177528
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre ein Pinguin vielleicht die";2021-05-18 17:49:00.300101;NaN;NaN;64.75618596457637
word_finished;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein Pinguin vielleicht die";2021-05-18 17:49:00.434531;0.53025;NaN;63.061949606884646
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;66;b;"Wäre ein Pinguin vielleicht die b";2021-05-18 17:49:00.892305;NaN;NaN;60.04738381948184
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre ein Pinguin vielleicht die be";2021-05-18 17:49:01.056434;NaN;NaN;60.41960373073691
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;83;s;"Wäre ein Pinguin vielleicht die bes";2021-05-18 17:49:01.336123;NaN;NaN;59.60853090801675
word_finished;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;32; ;"Wäre ein Pinguin vielleicht die bessere";2021-05-18 17:49:02.632504;1.740195;NaN;55.61781509502945
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;E;"Wäre ein Pinguin vielleicht die bessere E";2021-05-18 17:49:02.940406;NaN;NaN;54.947333634845926
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;78;n;"Wäre ein Pinguin vielleicht die bessere En";2021-05-18 17:49:03.108483;NaN;NaN;55.3012027371535
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;84;t;"Wäre ein Pinguin vielleicht die bessere Ent";2021-05-18 17:49:03.556502;NaN;NaN;53.75442581132559
key_pressed;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;69;e;"Wäre ein Pinguin vielleicht die bessere Ente";2021-05-18 17:49:03.976451;NaN;NaN;52.536172191451946
word_finished;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;63;?;"Wäre ein Pinguin vielleicht die bessere Ente?";2021-05-18 17:49:04.640995;1.700561;NaN;48.79994409409913
sentence_finished;3;auto_complete;paola_mastrocola_ich_waer_so_gern_ein_pinguin.txt;2;16777220;<RETURN>;"Wäre ein Pinguin vielleicht die bessere Ente?";2021-05-18 17:49:05.020519;NaN;9.723656;46.89527565063595
